observed_date,asset_id,grade,value,range_low,range_high
2021-10-18,coffee:origin:india:arabica,arabica_parchment,12950.0,12900.0,13000.0
2021-10-18,coffee:origin:india:arabica,arabica_cherry,5650.0,5600.0,5700.0
2021-10-18,coffee:origin:india:robusta,robusta_parchment,6150.0,6100.0,6200.0
2021-10-18,coffee:origin:india:robusta,robusta_cherry,3475.0,3450.0,3500.0
2021-10-18,coffee:origin:india:arabica,arabica_parchment,12950.0,12900.0,13000.0
2021-10-18,coffee:origin:india:arabica,arabica_cherry,5650.0,5600.0,5700.0
2021-10-18,coffee:origin:india:robusta,robusta_parchment,6150.0,6100.0,6200.0
2021-10-18,coffee:origin:india:robusta,robusta_cherry,3475.0,3450.0,3500.0
2021-10-18,coffee:origin:india:arabica,arabica_parchment,12950.0,12900.0,13000.0
2021-10-18,coffee:origin:india:arabica,arabica_cherry,5650.0,5600.0,5700.0
2021-10-18,coffee:origin:india:robusta,robusta_parchment,6150.0,6100.0,6200.0
2021-10-18,coffee:origin:india:robusta,robusta_cherry,3475.0,3450.0,3500.0
2021-10-28,coffee:origin:india:arabica,arabica_parchment,12700.0,12600.0,12800.0
2021-10-28,coffee:origin:india:arabica,arabica_cherry,5500.0,5400.0,5600.0
2021-10-28,coffee:origin:india:robusta,robusta_parchment,6000.0,5900.0,6100.0
2021-10-28,coffee:origin:india:robusta,robusta_cherry,3450.0,3400.0,3500.0
2021-10-28,coffee:origin:india:arabica,arabica_parchment,12700.0,12600.0,12800.0
2021-10-28,coffee:origin:india:arabica,arabica_cherry,5500.0,5400.0,5600.0
2021-10-28,coffee:origin:india:robusta,robusta_parchment,6000.0,5900.0,6100.0
2021-10-28,coffee:origin:india:robusta,robusta_cherry,3450.0,3400.0,3500.0
2021-11-01,coffee:origin:india:arabica,arabica_parchment,12875.0,12750.0,13000.0
2021-11-01,coffee:origin:india:arabica,arabica_cherry,5500.0,5400.0,5600.0
2021-11-01,coffee:origin:india:robusta,robusta_parchment,5987.5,5875.0,6100.0
2021-11-01,coffee:origin:india:robusta,robusta_cherry,3450.0,3400.0,3500.0
2021-11-03,coffee:origin:india:arabica,arabica_parchment,12875.0,12750.0,13000.0
2021-11-03,coffee:origin:india:arabica,arabica_cherry,5500.0,5400.0,5600.0
2021-11-03,coffee:origin:india:robusta,robusta_parchment,5987.5,5875.0,6100.0
2021-11-03,coffee:origin:india:robusta,robusta_cherry,3450.0,3400.0,3500.0
2021-11-05,coffee:origin:india:arabica,arabica_parchment,12875.0,12750.0,13000.0
2021-11-05,coffee:origin:india:arabica,arabica_cherry,5500.0,5400.0,5600.0
2021-11-05,coffee:origin:india:robusta,robusta_parchment,5987.5,5875.0,6100.0
2021-11-05,coffee:origin:india:robusta,robusta_cherry,3450.0,3400.0,3500.0
2021-11-10,coffee:origin:india:arabica,arabica_parchment,12850.0,12700.0,13000.0
2021-11-10,coffee:origin:india:arabica,arabica_cherry,5500.0,5400.0,5600.0
2021-11-10,coffee:origin:india:robusta,robusta_parchment,5975.0,5850.0,6100.0
2021-11-10,coffee:origin:india:robusta,robusta_cherry,3450.0,3400.0,3500.0
2021-11-13,coffee:origin:india:arabica,arabica_parchment,13200.0,13000.0,13400.0
2021-11-13,coffee:origin:india:arabica,arabica_cherry,5500.0,5400.0,5600.0
2021-11-13,coffee:origin:india:robusta,robusta_parchment,6000.0,5900.0,6100.0
2021-11-13,coffee:origin:india:robusta,robusta_cherry,3450.0,3400.0,3500.0
2021-11-15,coffee:origin:india:arabica,arabica_parchment,13200.0,13000.0,13400.0
2021-11-15,coffee:origin:india:arabica,arabica_cherry,5500.0,5400.0,5600.0
2021-11-15,coffee:origin:india:robusta,robusta_parchment,6000.0,5900.0,6100.0
2021-11-15,coffee:origin:india:robusta,robusta_cherry,3450.0,3400.0,3500.0
2021-11-16,coffee:origin:india:arabica,arabica_parchment,13400.0,13200.0,13600.0
2021-11-16,coffee:origin:india:arabica,arabica_cherry,5500.0,5400.0,5600.0
2021-11-16,coffee:origin:india:robusta,robusta_parchment,6000.0,5900.0,6100.0
2021-11-16,coffee:origin:india:robusta,robusta_cherry,3450.0,3400.0,3500.0
2021-11-16,coffee:origin:india:arabica,arabica_parchment,13400.0,13200.0,13600.0
2021-11-16,coffee:origin:india:arabica,arabica_cherry,5500.0,5400.0,5600.0
2021-11-16,coffee:origin:india:robusta,robusta_parchment,6000.0,5900.0,6100.0
2021-11-16,coffee:origin:india:robusta,robusta_cherry,3450.0,3400.0,3500.0
2021-11-17,coffee:origin:india:arabica,arabica_parchment,14125.0,14000.0,14250.0
2021-11-17,coffee:origin:india:arabica,arabica_cherry,6200.0,6000.0,6400.0
2021-11-17,coffee:origin:india:robusta,robusta_parchment,6150.0,6000.0,6300.0
2021-11-17,coffee:origin:india:robusta,robusta_cherry,3650.0,3550.0,3750.0
2021-11-22,coffee:origin:india:arabica,arabica_parchment,13875.0,13750.0,14000.0
2021-11-22,coffee:origin:india:arabica,arabica_cherry,6475.0,6450.0,6500.0
2021-11-22,coffee:origin:india:robusta,robusta_parchment,6275.0,6250.0,6300.0
2021-11-22,coffee:origin:india:robusta,robusta_cherry,3725.0,3700.0,3750.0
2021-11-24,coffee:origin:india:arabica,arabica_parchment,14000.0,13900.0,14100.0
2021-11-24,coffee:origin:india:arabica,arabica_cherry,6400.0,6300.0,6500.0
2021-11-24,coffee:origin:india:robusta,robusta_parchment,6275.0,6250.0,6300.0
2021-11-24,coffee:origin:india:robusta,robusta_cherry,3725.0,3700.0,3750.0
2021-11-24,coffee:origin:india:arabica,arabica_parchment,14000.0,13900.0,14100.0
2021-11-24,coffee:origin:india:arabica,arabica_cherry,6400.0,6300.0,6500.0
2021-11-24,coffee:origin:india:robusta,robusta_parchment,6275.0,6250.0,6300.0
2021-11-24,coffee:origin:india:robusta,robusta_cherry,3725.0,3700.0,3750.0
2021-11-29,coffee:origin:india:arabica,arabica_parchment,14125.0,14000.0,14250.0
2021-11-29,coffee:origin:india:arabica,arabica_cherry,6200.0,6000.0,6400.0
2021-11-29,coffee:origin:india:robusta,robusta_parchment,6150.0,6000.0,6300.0
2021-11-29,coffee:origin:india:robusta,robusta_cherry,3650.0,3550.0,3750.0
2021-11-29,coffee:origin:india:arabica,arabica_parchment,14125.0,14000.0,14250.0
2021-11-29,coffee:origin:india:arabica,arabica_cherry,6200.0,6000.0,6400.0
2021-11-29,coffee:origin:india:robusta,robusta_parchment,6150.0,6000.0,6300.0
2021-11-29,coffee:origin:india:robusta,robusta_cherry,3650.0,3550.0,3750.0
2021-12-01,coffee:origin:india:arabica,arabica_parchment,14075.0,13900.0,14250.0
2021-12-01,coffee:origin:india:arabica,arabica_cherry,6200.0,6000.0,6400.0
2021-12-01,coffee:origin:india:robusta,robusta_parchment,6150.0,6000.0,6300.0
2021-12-01,coffee:origin:india:robusta,robusta_cherry,3625.0,3500.0,3750.0
2021-12-02,coffee:origin:india:arabica,arabica_parchment,14075.0,13900.0,14250.0
2021-12-02,coffee:origin:india:arabica,arabica_cherry,6200.0,6000.0,6400.0
2021-12-02,coffee:origin:india:robusta,robusta_parchment,6150.0,6000.0,6300.0
2021-12-02,coffee:origin:india:robusta,robusta_cherry,3625.0,3500.0,3750.0
2021-12-03,coffee:origin:india:arabica,arabica_parchment,14625.0,14500.0,14750.0
2021-12-03,coffee:origin:india:arabica,arabica_cherry,6675.0,6600.0,6750.0
2021-12-03,coffee:origin:india:robusta,robusta_parchment,6275.0,6250.0,6300.0
2021-12-03,coffee:origin:india:robusta,robusta_cherry,3825.0,3800.0,3850.0
2021-12-06,coffee:origin:india:arabica,arabica_parchment,14575.0,14400.0,14750.0
2021-12-06,coffee:origin:india:arabica,arabica_cherry,6575.0,6400.0,6750.0
2021-12-06,coffee:origin:india:robusta,robusta_parchment,6250.0,6200.0,6300.0
2021-12-06,coffee:origin:india:robusta,robusta_cherry,3725.0,3600.0,3850.0
2021-12-06,coffee:origin:india:arabica,arabica_parchment,14575.0,14400.0,14750.0
2021-12-06,coffee:origin:india:arabica,arabica_cherry,6575.0,6400.0,6750.0
2021-12-06,coffee:origin:india:robusta,robusta_parchment,6250.0,6200.0,6300.0
2021-12-06,coffee:origin:india:robusta,robusta_cherry,3725.0,3600.0,3850.0
2021-12-08,coffee:origin:india:arabica,arabica_parchment,14750.0,14500.0,15000.0
2021-12-08,coffee:origin:india:arabica,arabica_cherry,6575.0,6400.0,6750.0
2021-12-08,coffee:origin:india:robusta,robusta_parchment,6200.0,6100.0,6300.0
2021-12-08,coffee:origin:india:robusta,robusta_cherry,3725.0,3600.0,3850.0
2021-12-08,coffee:origin:india:arabica,arabica_parchment,14750.0,14500.0,15000.0
2021-12-08,coffee:origin:india:arabica,arabica_cherry,6575.0,6400.0,6750.0
2021-12-08,coffee:origin:india:robusta,robusta_parchment,6200.0,6100.0,6300.0
2021-12-08,coffee:origin:india:robusta,robusta_cherry,3725.0,3600.0,3850.0
2021-12-08,coffee:origin:india:arabica,arabica_parchment,14750.0,14500.0,15000.0
2021-12-08,coffee:origin:india:arabica,arabica_cherry,6575.0,6400.0,6750.0
2021-12-08,coffee:origin:india:robusta,robusta_parchment,6200.0,6100.0,6300.0
2021-12-08,coffee:origin:india:robusta,robusta_cherry,3725.0,3600.0,3850.0
2021-12-13,coffee:origin:india:arabica,arabica_parchment,14800.0,14550.0,15050.0
2021-12-13,coffee:origin:india:arabica,arabica_cherry,6525.0,6300.0,6750.0
2021-12-13,coffee:origin:india:robusta,robusta_parchment,6200.0,6100.0,6300.0
2021-12-13,coffee:origin:india:robusta,robusta_cherry,3725.0,3600.0,3850.0
2021-12-13,coffee:origin:india:arabica,arabica_parchment,14800.0,14550.0,15050.0
2021-12-13,coffee:origin:india:arabica,arabica_cherry,6525.0,6300.0,6750.0
2021-12-13,coffee:origin:india:robusta,robusta_parchment,6200.0,6100.0,6300.0
2021-12-13,coffee:origin:india:robusta,robusta_cherry,3725.0,3600.0,3850.0
2021-12-15,coffee:origin:india:arabica,arabica_parchment,14925.0,14550.0,15300.0
2021-12-15,coffee:origin:india:arabica,arabica_cherry,6525.0,6300.0,6750.0
2021-12-15,coffee:origin:india:robusta,robusta_parchment,6225.0,6100.0,6350.0
2021-12-15,coffee:origin:india:robusta,robusta_cherry,3750.0,3600.0,3900.0
2021-12-16,coffee:origin:india:arabica,arabica_parchment,15100.0,14800.0,15400.0
2021-12-16,coffee:origin:india:arabica,arabica_cherry,6550.0,6350.0,6750.0
2021-12-16,coffee:origin:india:robusta,robusta_parchment,6225.0,6100.0,6350.0
2021-12-16,coffee:origin:india:robusta,robusta_cherry,3775.0,3650.0,3900.0
2021-12-18,coffee:origin:india:arabica,arabica_parchment,15100.0,14800.0,15400.0
2021-12-18,coffee:origin:india:arabica,arabica_cherry,6550.0,6350.0,6750.0
2021-12-18,coffee:origin:india:robusta,robusta_parchment,6225.0,6100.0,6350.0
2021-12-18,coffee:origin:india:robusta,robusta_cherry,3775.0,3650.0,3900.0
2021-12-20,coffee:origin:india:arabica,arabica_parchment,15100.0,14800.0,15400.0
2021-12-20,coffee:origin:india:arabica,arabica_cherry,6550.0,6350.0,6750.0
2021-12-20,coffee:origin:india:robusta,robusta_parchment,6225.0,6100.0,6350.0
2021-12-20,coffee:origin:india:robusta,robusta_cherry,3775.0,3650.0,3900.0
2021-12-20,coffee:origin:india:arabica,arabica_parchment,15100.0,14800.0,15400.0
2021-12-20,coffee:origin:india:arabica,arabica_cherry,6550.0,6350.0,6750.0
2021-12-20,coffee:origin:india:robusta,robusta_parchment,6225.0,6100.0,6350.0
2021-12-20,coffee:origin:india:robusta,robusta_cherry,3775.0,3650.0,3900.0
2021-12-22,coffee:origin:india:arabica,arabica_parchment,15050.0,14700.0,15400.0
2021-12-22,coffee:origin:india:arabica,arabica_cherry,6425.0,6250.0,6600.0
2021-12-22,coffee:origin:india:robusta,robusta_parchment,6225.0,6100.0,6350.0
2021-12-22,coffee:origin:india:robusta,robusta_cherry,3775.0,3650.0,3900.0
2021-12-22,coffee:origin:india:arabica,arabica_parchment,15050.0,14700.0,15400.0
2021-12-22,coffee:origin:india:arabica,arabica_cherry,6425.0,6250.0,6600.0
2021-12-22,coffee:origin:india:robusta,robusta_parchment,6225.0,6100.0,6350.0
2021-12-22,coffee:origin:india:robusta,robusta_cherry,3775.0,3650.0,3900.0
2021-12-28,coffee:origin:india:arabica,arabica_parchment,15100.0,14800.0,15400.0
2021-12-28,coffee:origin:india:arabica,arabica_cherry,6450.0,6300.0,6600.0
2021-12-28,coffee:origin:india:robusta,robusta_parchment,6175.0,6000.0,6350.0
2021-12-28,coffee:origin:india:robusta,robusta_cherry,3800.0,3700.0,3900.0
2021-12-28,coffee:origin:india:arabica,arabica_parchment,15100.0,14800.0,15400.0
2021-12-28,coffee:origin:india:arabica,arabica_cherry,6450.0,6300.0,6600.0
2021-12-28,coffee:origin:india:robusta,robusta_parchment,6175.0,6000.0,6350.0
2021-12-28,coffee:origin:india:robusta,robusta_cherry,3800.0,3700.0,3900.0
2021-12-30,coffee:origin:india:arabica,arabica_parchment,15150.0,14800.0,15500.0
2021-12-30,coffee:origin:india:arabica,arabica_cherry,6475.0,6300.0,6650.0
2021-12-30,coffee:origin:india:robusta,robusta_parchment,6550.0,6300.0,6800.0
2021-12-30,coffee:origin:india:robusta,robusta_cherry,3750.0,3600.0,3900.0
2022-01-03,coffee:origin:india:arabica,arabica_parchment,15200.0,15150.0,15250.0
2022-01-03,coffee:origin:india:arabica,arabica_cherry,6800.0,6750.0,6850.0
2022-01-03,coffee:origin:india:robusta,robusta_parchment,6900.0,6800.0,7000.0
2022-01-03,coffee:origin:india:robusta,robusta_cherry,3825.0,3800.0,3850.0
2022-01-03,coffee:origin:india:arabica,arabica_parchment,15200.0,15150.0,15250.0
2022-01-03,coffee:origin:india:arabica,arabica_cherry,6800.0,6750.0,6850.0
2022-01-03,coffee:origin:india:robusta,robusta_parchment,6900.0,6800.0,7000.0
2022-01-03,coffee:origin:india:robusta,robusta_cherry,3825.0,3800.0,3850.0
2022-01-03,coffee:origin:india:arabica,arabica_parchment,15200.0,15150.0,15250.0
2022-01-03,coffee:origin:india:arabica,arabica_cherry,6800.0,6750.0,6850.0
2022-01-03,coffee:origin:india:robusta,robusta_parchment,6900.0,6800.0,7000.0
2022-01-03,coffee:origin:india:robusta,robusta_cherry,3825.0,3800.0,3850.0
2022-01-06,coffee:origin:india:arabica,arabica_parchment,15250.0,15150.0,15350.0
2022-01-06,coffee:origin:india:arabica,arabica_cherry,6775.0,6700.0,6850.0
2022-01-06,coffee:origin:india:robusta,robusta_parchment,6900.0,6800.0,7000.0
2022-01-06,coffee:origin:india:robusta,robusta_cherry,3775.0,3700.0,3850.0
2022-01-10,coffee:origin:india:arabica,arabica_parchment,15325.0,15150.0,15500.0
2022-01-10,coffee:origin:india:arabica,arabica_cherry,6775.0,6700.0,6850.0
2022-01-10,coffee:origin:india:robusta,robusta_parchment,6900.0,6800.0,7000.0
2022-01-10,coffee:origin:india:robusta,robusta_cherry,3775.0,3700.0,3850.0
2022-01-10,coffee:origin:india:arabica,arabica_parchment,15325.0,15150.0,15500.0
2022-01-10,coffee:origin:india:arabica,arabica_cherry,6775.0,6700.0,6850.0
2022-01-10,coffee:origin:india:robusta,robusta_parchment,6900.0,6800.0,7000.0
2022-01-10,coffee:origin:india:robusta,robusta_cherry,3775.0,3700.0,3850.0
2022-01-10,coffee:origin:india:arabica,arabica_parchment,15325.0,15150.0,15500.0
2022-01-10,coffee:origin:india:arabica,arabica_cherry,6775.0,6700.0,6850.0
2022-01-10,coffee:origin:india:robusta,robusta_parchment,6900.0,6800.0,7000.0
2022-01-10,coffee:origin:india:robusta,robusta_cherry,3775.0,3700.0,3850.0
2022-01-15,coffee:origin:india:arabica,arabica_parchment,15625.0,15600.0,15650.0
2022-01-15,coffee:origin:india:arabica,arabica_cherry,7050.0,7000.0,7100.0
2022-01-15,coffee:origin:india:robusta,robusta_parchment,7050.0,7000.0,7100.0
2022-01-15,coffee:origin:india:robusta,robusta_cherry,3775.0,3750.0,3800.0
2022-01-15,coffee:origin:india:arabica,arabica_parchment,15625.0,15600.0,15650.0
2022-01-15,coffee:origin:india:arabica,arabica_cherry,7050.0,7000.0,7100.0
2022-01-15,coffee:origin:india:robusta,robusta_parchment,7050.0,7000.0,7100.0
2022-01-15,coffee:origin:india:robusta,robusta_cherry,3775.0,3750.0,3800.0
2022-01-18,coffee:origin:india:arabica,arabica_parchment,15700.0,15600.0,15800.0
2022-01-18,coffee:origin:india:arabica,arabica_cherry,7050.0,7000.0,7100.0
2022-01-18,coffee:origin:india:robusta,robusta_parchment,7050.0,7000.0,7100.0
2022-01-18,coffee:origin:india:robusta,robusta_cherry,3825.0,3750.0,3900.0
2022-01-18,coffee:origin:india:arabica,arabica_parchment,15700.0,15600.0,15800.0
2022-01-18,coffee:origin:india:arabica,arabica_cherry,7050.0,7000.0,7100.0
2022-01-18,coffee:origin:india:robusta,robusta_parchment,7050.0,7000.0,7100.0
2022-01-18,coffee:origin:india:robusta,robusta_cherry,3825.0,3750.0,3900.0
2022-01-20,coffee:origin:india:arabica,arabica_parchment,15925.0,15900.0,15950.0
2022-01-20,coffee:origin:india:arabica,arabica_cherry,7075.0,7000.0,7150.0
2022-01-20,coffee:origin:india:robusta,robusta_parchment,7050.0,7000.0,7100.0
2022-01-20,coffee:origin:india:robusta,robusta_cherry,3875.0,3800.0,3950.0
2022-01-22,coffee:origin:india:arabica,arabica_parchment,15850.0,15750.0,15950.0
2022-01-22,coffee:origin:india:arabica,arabica_cherry,7075.0,7000.0,7150.0
2022-01-22,coffee:origin:india:robusta,robusta_parchment,7050.0,7000.0,7100.0
2022-01-22,coffee:origin:india:robusta,robusta_cherry,3875.0,3800.0,3950.0
2022-01-24,coffee:origin:india:arabica,arabica_parchment,15850.0,15750.0,15950.0
2022-01-24,coffee:origin:india:arabica,arabica_cherry,7075.0,7000.0,7150.0
2022-01-24,coffee:origin:india:robusta,robusta_parchment,7050.0,7000.0,7100.0
2022-01-24,coffee:origin:india:robusta,robusta_cherry,3875.0,3800.0,3950.0
2022-01-25,coffee:origin:india:arabica,arabica_parchment,15850.0,15750.0,15950.0
2022-01-25,coffee:origin:india:arabica,arabica_cherry,7075.0,7000.0,7150.0
2022-01-25,coffee:origin:india:robusta,robusta_parchment,7050.0,7000.0,7100.0
2022-01-25,coffee:origin:india:robusta,robusta_cherry,3875.0,3800.0,3950.0
2022-01-27,coffee:origin:india:arabica,arabica_parchment,15750.0,15600.0,15900.0
2022-01-27,coffee:origin:india:arabica,arabica_cherry,7075.0,7000.0,7150.0
2022-01-27,coffee:origin:india:robusta,robusta_parchment,7050.0,7000.0,7100.0
2022-01-27,coffee:origin:india:robusta,robusta_cherry,3850.0,3800.0,3900.0
2022-01-28,coffee:origin:india:arabica,arabica_parchment,15850.0,15750.0,15950.0
2022-01-28,coffee:origin:india:arabica,arabica_cherry,7075.0,7000.0,7150.0
2022-01-28,coffee:origin:india:robusta,robusta_parchment,7050.0,7000.0,7100.0
2022-01-28,coffee:origin:india:robusta,robusta_cherry,3875.0,3800.0,3950.0
2022-01-31,coffee:origin:india:arabica,arabica_parchment,15800.0,15700.0,15900.0
2022-01-31,coffee:origin:india:arabica,arabica_cherry,7075.0,7000.0,7150.0
2022-01-31,coffee:origin:india:robusta,robusta_parchment,7050.0,7000.0,7100.0
2022-01-31,coffee:origin:india:robusta,robusta_cherry,3875.0,3800.0,3950.0
2022-02-01,coffee:origin:india:arabica,arabica_parchment,15700.0,15500.0,15900.0
2022-02-01,coffee:origin:india:arabica,arabica_cherry,7200.0,7000.0,7400.0
2022-02-01,coffee:origin:india:robusta,robusta_parchment,7050.0,7000.0,7100.0
2022-02-01,coffee:origin:india:robusta,robusta_cherry,3875.0,3800.0,3950.0
2022-02-01,coffee:origin:india:arabica,arabica_parchment,15700.0,15500.0,15900.0
2022-02-01,coffee:origin:india:arabica,arabica_cherry,7200.0,7000.0,7400.0
2022-02-01,coffee:origin:india:robusta,robusta_parchment,7050.0,7000.0,7100.0
2022-02-01,coffee:origin:india:robusta,robusta_cherry,3875.0,3800.0,3950.0
2022-02-03,coffee:origin:india:arabica,arabica_parchment,15850.0,15700.0,16000.0
2022-02-03,coffee:origin:india:arabica,arabica_cherry,7200.0,7000.0,7400.0
2022-02-03,coffee:origin:india:robusta,robusta_parchment,7150.0,7000.0,7300.0
2022-02-03,coffee:origin:india:robusta,robusta_cherry,3912.5,3800.0,4025.0
2022-02-05,coffee:origin:india:arabica,arabica_parchment,15800.0,15700.0,15900.0
2022-02-05,coffee:origin:india:arabica,arabica_cherry,7275.0,7150.0,7400.0
2022-02-05,coffee:origin:india:robusta,robusta_parchment,7175.0,7000.0,7350.0
2022-02-05,coffee:origin:india:robusta,robusta_cherry,3900.0,3800.0,4000.0
2022-02-07,coffee:origin:india:arabica,arabica_parchment,15900.0,15800.0,16000.0
2022-02-07,coffee:origin:india:arabica,arabica_cherry,7400.0,7300.0,7500.0
2022-02-07,coffee:origin:india:robusta,robusta_parchment,7225.0,7100.0,7350.0
2022-02-07,coffee:origin:india:robusta,robusta_cherry,3912.5,3800.0,4025.0
2022-02-07,coffee:origin:india:arabica,arabica_parchment,15900.0,15800.0,16000.0
2022-02-07,coffee:origin:india:arabica,arabica_cherry,7400.0,7300.0,7500.0
2022-02-07,coffee:origin:india:robusta,robusta_parchment,7225.0,7100.0,7350.0
2022-02-07,coffee:origin:india:robusta,robusta_cherry,3912.5,3800.0,4025.0
2022-02-09,coffee:origin:india:arabica,arabica_parchment,16150.0,16000.0,16300.0
2022-02-09,coffee:origin:india:arabica,arabica_cherry,7700.0,7600.0,7800.0
2022-02-09,coffee:origin:india:robusta,robusta_parchment,7525.0,7400.0,7650.0
2022-02-09,coffee:origin:india:robusta,robusta_cherry,3962.5,3900.0,4025.0
2022-02-12,coffee:origin:india:arabica,arabica_parchment,16050.0,16000.0,16100.0
2022-02-12,coffee:origin:india:arabica,arabica_cherry,7675.0,7500.0,7850.0
2022-02-12,coffee:origin:india:robusta,robusta_parchment,7525.0,7400.0,7650.0
2022-02-12,coffee:origin:india:robusta,robusta_cherry,3975.0,3900.0,4050.0
2022-02-14,coffee:origin:india:arabica,arabica_parchment,16000.0,15900.0,16100.0
2022-02-14,coffee:origin:india:arabica,arabica_cherry,7675.0,7500.0,7850.0
2022-02-14,coffee:origin:india:robusta,robusta_parchment,7525.0,7400.0,7650.0
2022-02-14,coffee:origin:india:robusta,robusta_cherry,3975.0,3900.0,4050.0
2022-02-15,coffee:origin:india:arabica,arabica_parchment,16000.0,15900.0,16100.0
2022-02-15,coffee:origin:india:arabica,arabica_cherry,7675.0,7500.0,7850.0
2022-02-15,coffee:origin:india:robusta,robusta_parchment,7525.0,7400.0,7650.0
2022-02-15,coffee:origin:india:robusta,robusta_cherry,3975.0,3900.0,4050.0
2022-02-16,coffee:origin:india:arabica,arabica_parchment,16000.0,15900.0,16100.0
2022-02-16,coffee:origin:india:arabica,arabica_cherry,7675.0,7500.0,7850.0
2022-02-16,coffee:origin:india:robusta,robusta_parchment,7725.0,7600.0,7850.0
2022-02-16,coffee:origin:india:robusta,robusta_cherry,3975.0,3900.0,4050.0
2022-02-17,coffee:origin:india:arabica,arabica_parchment,15975.0,15900.0,16050.0
2022-02-17,coffee:origin:india:arabica,arabica_cherry,7675.0,7500.0,7850.0
2022-02-17,coffee:origin:india:robusta,robusta_parchment,7725.0,7600.0,7850.0
2022-02-17,coffee:origin:india:robusta,robusta_cherry,3975.0,3900.0,4050.0
2022-02-18,coffee:origin:india:arabica,arabica_parchment,15975.0,15900.0,16050.0
2022-02-18,coffee:origin:india:arabica,arabica_cherry,7725.0,7600.0,7850.0
2022-02-18,coffee:origin:india:robusta,robusta_parchment,7850.0,7700.0,8000.0
2022-02-18,coffee:origin:india:robusta,robusta_cherry,3975.0,3900.0,4050.0
2022-02-21,coffee:origin:india:arabica,arabica_parchment,16000.0,15900.0,16100.0
2022-02-21,coffee:origin:india:arabica,arabica_cherry,7725.0,7600.0,7850.0
2022-02-21,coffee:origin:india:robusta,robusta_parchment,7850.0,7700.0,8000.0
2022-02-21,coffee:origin:india:robusta,robusta_cherry,3987.5,3900.0,4075.0
2022-02-22,coffee:origin:india:arabica,arabica_parchment,16000.0,15900.0,16100.0
2022-02-22,coffee:origin:india:arabica,arabica_cherry,7750.0,7700.0,7800.0
2022-02-22,coffee:origin:india:robusta,robusta_parchment,8225.0,8200.0,8250.0
2022-02-22,coffee:origin:india:robusta,robusta_cherry,3850.0,3800.0,3900.0
2022-02-23,coffee:origin:india:arabica,arabica_parchment,16000.0,15900.0,16100.0
2022-02-23,coffee:origin:india:arabica,arabica_cherry,7750.0,7700.0,7800.0
2022-02-23,coffee:origin:india:robusta,robusta_parchment,8225.0,8200.0,8250.0
2022-02-23,coffee:origin:india:robusta,robusta_cherry,3850.0,3800.0,3900.0
2022-02-25,coffee:origin:india:arabica,arabica_parchment,16000.0,15900.0,16100.0
2022-02-25,coffee:origin:india:arabica,arabica_cherry,7750.0,7700.0,7800.0
2022-02-25,coffee:origin:india:robusta,robusta_parchment,8225.0,8200.0,8250.0
2022-02-25,coffee:origin:india:robusta,robusta_cherry,3850.0,3800.0,3900.0
2022-02-26,coffee:origin:india:arabica,arabica_parchment,15850.0,15700.0,16000.0
2022-02-26,coffee:origin:india:arabica,arabica_cherry,7725.0,7650.0,7800.0
2022-02-26,coffee:origin:india:robusta,robusta_parchment,8150.0,8050.0,8250.0
2022-02-26,coffee:origin:india:robusta,robusta_cherry,3900.0,3800.0,4000.0
2022-03-02,coffee:origin:india:arabica,arabica_parchment,15850.0,15700.0,16000.0
2022-03-02,coffee:origin:india:arabica,arabica_cherry,7675.0,7550.0,7800.0
2022-03-02,coffee:origin:india:robusta,robusta_parchment,8025.0,7850.0,8200.0
2022-03-02,coffee:origin:india:robusta,robusta_cherry,3900.0,3800.0,4000.0
2022-03-02,coffee:origin:india:arabica,arabica_parchment,15850.0,15700.0,16000.0
2022-03-02,coffee:origin:india:arabica,arabica_cherry,7675.0,7550.0,7800.0
2022-03-02,coffee:origin:india:robusta,robusta_parchment,8025.0,7850.0,8200.0
2022-03-02,coffee:origin:india:robusta,robusta_cherry,3900.0,3800.0,4000.0
2022-03-02,coffee:origin:india:arabica,arabica_parchment,15850.0,15700.0,16000.0
2022-03-02,coffee:origin:india:arabica,arabica_cherry,7675.0,7550.0,7800.0
2022-03-02,coffee:origin:india:robusta,robusta_parchment,8025.0,7850.0,8200.0
2022-03-02,coffee:origin:india:robusta,robusta_cherry,3900.0,3800.0,4000.0
2022-03-02,coffee:origin:india:arabica,arabica_parchment,15850.0,15700.0,16000.0
2022-03-02,coffee:origin:india:arabica,arabica_cherry,7675.0,7550.0,7800.0
2022-03-02,coffee:origin:india:robusta,robusta_parchment,8025.0,7850.0,8200.0
2022-03-02,coffee:origin:india:robusta,robusta_cherry,3900.0,3800.0,4000.0
2022-03-02,coffee:origin:india:arabica,arabica_parchment,15850.0,15700.0,16000.0
2022-03-02,coffee:origin:india:arabica,arabica_cherry,7675.0,7550.0,7800.0
2022-03-02,coffee:origin:india:robusta,robusta_parchment,8025.0,7850.0,8200.0
2022-03-02,coffee:origin:india:robusta,robusta_cherry,3900.0,3800.0,4000.0
2022-03-19,coffee:origin:india:arabica,arabica_parchment,15550.0,15400.0,15700.0
2022-03-19,coffee:origin:india:arabica,arabica_cherry,7850.0,7700.0,8000.0
2022-03-19,coffee:origin:india:robusta,robusta_parchment,8200.0,8000.0,8400.0
2022-03-19,coffee:origin:india:robusta,robusta_cherry,3950.0,3900.0,4000.0
2022-03-21,coffee:origin:india:arabica,arabica_parchment,15550.0,15400.0,15700.0
